nick	n_matches	Assassin_avg_kda	Assassin_avg_dmg	Assassin_avg_wr	Assassin_var_kda	Assassin_var_dmg	Assassin_var_wr	Assassin_weights	Fighter_avg_kda	Fighter_avg_dmg	Fighter_avg_wr	Fighter_var_kda	Fighter_var_dmg	Fighter_var_wr	Fighter_weights	Mage_avg_kda	Mage_avg_dmg	Mage_avg_wr	Mage_var_kda	Mage_var_dmg	Mage_var_wr	Mage_weights	Marksman_avg_kda	Marksman_avg_dmg	Marksman_avg_wr	Marksman_var_kda	Marksman_var_dmg	Marksman_var_wr	Marksman_weights	Support_avg_kda	Support_avg_dmg	Support_avg_wr	Support_var_kda	Support_var_dmg	Support_var_wr	Support_weights	Tank_avg_kda	Tank_avg_dmg	Tank_avg_wr	Tank_var_kda	Tank_var_dmg	Tank_var_wr	Tank_weights	Assassin_avg_goldEarned	Assassin_avg_totalDamageTaken	Assassin_avg_totalMinionsKilled	Assassin_avg_visionScore	Assassin_avg_visionWardsBoughtInGame	Assassin_var_goldEarned	Assassin_var_totalDamageTaken	Assassin_var_totalMinionsKilled	Assassin_var_visionScore	Assassin_var_visionWardsBoughtInGame	Fighter_avg_goldEarned	Fighter_avg_totalDamageTaken	Fighter_avg_totalMinionsKilled	Fighter_avg_visionScore	Fighter_avg_visionWardsBoughtInGame	Fighter_var_goldEarned	Fighter_var_totalDamageTaken	Fighter_var_totalMinionsKilled	Fighter_var_visionScore	Fighter_var_visionWardsBoughtInGame	Mage_avg_goldEarned	Mage_avg_totalDamageTaken	Mage_avg_totalMinionsKilled	Mage_avg_visionScore	Mage_avg_visionWardsBoughtInGame	Mage_var_goldEarned	Mage_var_totalDamageTaken	Mage_var_totalMinionsKilled	Mage_var_visionScore	Mage_var_visionWardsBoughtInGame	Marksman_avg_goldEarned	Marksman_avg_totalDamageTaken	Marksman_avg_totalMinionsKilled	Marksman_avg_visionScore	Marksman_avg_visionWardsBoughtInGame	Marksman_var_goldEarned	Marksman_var_totalDamageTaken	Marksman_var_totalMinionsKilled	Marksman_var_visionScore	Marksman_var_visionWardsBoughtInGame	Support_avg_goldEarned	Support_avg_totalDamageTaken	Support_avg_totalMinionsKilled	Support_avg_visionScore	Support_avg_visionWardsBoughtInGame	Support_var_goldEarned	Support_var_totalDamageTaken	Support_var_totalMinionsKilled	Support_var_visionScore	Support_var_visionWardsBoughtInGame	Tank_avg_goldEarned	Tank_avg_totalDamageTaken	Tank_avg_totalMinionsKilled	Tank_avg_visionScore	Tank_avg_visionWardsBoughtInGame	Tank_var_goldEarned	Tank_var_totalDamageTaken	Tank_var_totalMinionsKilled	Tank_var_visionScore	Tank_var_visionWardsBoughtInGame	solo_q_tier	solo_q_division	flex_tier	flex_division  CsV  	12	2.426144823600935	6392711.216320839	0.5001570055893899	0.45973517513256135	17814440210014.137	0.028737735026163717	1	2.322406187663553	7875809.558268881	0.5110897732256987	0.5525917163848535	48668097263871.234	0.03216524843402297	1	0.890079365079	92993.6	0.6	0.28758755354000004	1999967898.24	0.24	5	2.5443555600687473	5009867.299671692	0.5098162244274826	0.5590933090941674	15113869612035.812	0.027080661334217992	1	0.80519005848	26581.75	0.0	0.21446061929299998	301512585.68799996	0.0	4	2.940705329716036	2755136.473492519	0.5035495272331931	1.4519555854988546	5785609218262.619	0.04205198998571467	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6959.0	20282428.6667	14015.166666699999	80112911.4722	74.0	1914.33333333	0.0	0.0	0.166666666667	0.138888888889	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	7929.0	4163115.0	16557.5	36765017.25	9.5	20.25	0.0	0.0	1.25	1.6875	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	BRONZE	I	nan	nan	
 CROOOOWLEY	25	2.426144823600935	6392711.216320839	0.5001570055893899	0.45973517513256135	17814440210014.137	0.028737735026163717	1	2.322406187663553	7875809.558268881	0.5110897732256987	0.5525917163848535	48668097263871.234	0.03216524843402297	1	0.918518518519	81147.3333333	0.0	0.49253772290799996	4293280806.89	0.0	3	1.70754554088	828178.333333	0.33333333333299997	0.0172149233849	160369747568.0	0.031746031746	9	1.68106144688	213825.090909	0.181818181818	0.000513397814864	468829394.628	0.000275482093664	11	2.940705329716036	2755136.473492519	0.5035495272331931	1.4519555854988546	5785609218262.619	0.04205198998571467	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8317.66666667	16988370.8889	20381.6666667	102204994.889	84.0	4868.66666667	7.0	12.666666666700001	0.0	0.0	10069.090909100001	36279729.9008	17109.5454545	100137342.066	128.727272727	6323.65289256	5.0	15.8181818182	0.0	0.0	9477.0	6539197.09091	21906.4545455	34243146.4298	33.4545454545	260.79338843	10.181818181799999	11.6033057851	0.0909090909091	0.0826446280992	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	BRONZE	III	BRONZE	III	
 Lord Bloodborne	17	2.426144823600935	6392711.216320839	0.5001570055893899	0.45973517513256135	17814440210014.137	0.028737735026163717	1	1.4011417815	363259.0	0.214285714286	0.327267748991	7111411848.14	0.0136054421769	14	2.6113852944223566	5659678.356325129	0.5146259963785219	0.7141499299445018	37441354984895.59	0.03483910434550608	1	2.5443555600687473	5009867.299671692	0.5098162244274826	0.5590933090941674	15113869612035.812	0.027080661334217992	1	3.328093533782543	1780618.5247468208	0.5141169789892102	1.000215493639015	5207294764699.41	0.023016865931891818	1	2.940705329716036	2755136.473492519	0.5035495272331931	1.4519555854988546	5785609218262.619	0.04205198998571467	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	10232.714285700002	9647271.77551	27921.7142857	127361787.918	123.428571429	5731.81632653	6.21428571429	41.5969387755	0.0	0.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	BRONZE	IV	nan	nan	
 Osahc	322	1.36504810403	601194.722222	0.388888888889	0.0736181508758	163002510909.0	0.0570987654321	36	1.55022254488	697058.909091	0.49350649350599995	0.19013623483699998	174962028723.0	0.059481643897199996	77	1.88935552222	410664.844444	0.533333333333	0.543719844986	36906561168.7	0.106666666667	45	1.59164303219	558052.62069	0.396551724138	0.22487463789700002	59190074684.4	0.0411662703131	58	2.02780063074	158675.466667	0.4	1.0345570904	5414786086.12	0.08222222222219999	15	2.0501152885	513192.57894700003	0.526315789474	0.395558268481	156337880774.0	0.083810403201	38	10183.272727299998	20322215.3802	25199.5454545	206173851.79299998	75.29545454550001	3306.43543388	2.72727272727	84.7892561983	0.477272727273	0.43130165289300004	10472.533333299998	16919160.4044	27293.1	266526001.646	74.9222222222	3939.82728395	3.27777777778	80.57839506170001	0.611111111111	0.65987654321	11802.2352941	15213823.0035	22137.098039200002	113274213.06899999	117.13725490200001	3414.58900423	2.25490196078	30.778162245300003	0.686274509804	0.803537101115	11135.590909100001	30745670.0599	22436.181818200002	141853331.391	122.0	3867.21212121	1.5606060606099998	31.8523875115	0.19696969697	0.249081726354	9378.15789474	21218366.6593	20723.8947368	142449296.726	47.6842105263	1786.00554017	2.26315789474	92.19390581719999	1.47368421053	2.35457063712	11214.0	21905390.2308	31653.019230799997	294797750.903	95.6153846154	4830.92899408	1.7115384615399998	36.4360207101	0.673076923077	1.06619822485	BRONZE	III	nan	nan	
0mega0	84	2.426144823600935	6392711.216320839	0.5001570055893899	0.45973517513256135	17814440210014.137	0.028737735026163717	1	1.526985105	624389.432432	0.351351351351	0.179988950395	81606685127.1	0.050726402077800006	37	1.90906233062	588655.9333329999	0.46666666666699996	0.13135256603599998	38559297204.7	0.0622222222222	15	2.5443555600687473	5009867.299671692	0.5098162244274826	0.5590933090941674	15113869612035.812	0.027080661334217992	1	2.125	471357.0	0.3	0.0	0.0	0.0	10	1.28148535109	645128.684211	0.263157894737	0.0707790507628	127786307501.0	0.0218410398466	19	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	9597.73684211	9643554.19391	25037.2368421	73204126.286	95.6315789474	3876.75900277	3.8947368421099995	45.778393351800005	0.0	0.0	10103.125	27891853.1094	17555.75	106035863.438	112.25	4960.4375	3.75	22.5625	0.0	0.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	9309.0	7211809.2	18464.3	96695624.61	64.0	932.0	0.6	3.24	0.0	0.0	7343.15789474	4461209.1856	22585.5789474	36898763.928	55.3157894737	1670.84764543	2.7368421052599996	20.1939058172	0.157894736842	0.44875346260399995	BRONZE	II	BRONZE	IV	
100Xora	95	1.30313131313	229009.166667	0.33333333333299997	0.0527344250587	14838812888.8	0.0277777777778	6	1.4687331282700002	985221.3108110001	0.445945945946	0.315525509676	164349366752.0	0.0674010795632	74	2.6113852944223566	5659678.356325129	0.5146259963785219	0.7141499299445018	37441354984895.59	0.03483910434550608	1	1.5545454545500001	139933.333333	0.666666666667	0.78694214876	4032678560.22	0.222222222222	3	1.6666666666699999	96310.0	0.5	0.0	0.0	0.0	2	2.18181818182	448875.0	0.8	0.0	0.0	0.0	5	9686.5	13249828.9167	24361.6666667	133521285.55600001	94.8333333333	3689.80555556	1.33333333333	4.88888888889	0.0	0.0	11151.7763158	17352559.9894	29788.671052599995	184086695.98400003	146.35526315799999	5212.88694598	2.3026315789500003	17.579466759000002	0.0	0.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	7081.5	18928653.25	12982.0	67814758.5	85.75	2480.6875	0.0	0.0	0.0	0.0	9228.5	689730.25	15342.5	4034072.25	41.0	256.0	5.5	30.25	0.0	0.0	8175.33333333	18314614.8889	12989.5	65141811.9167	111.833333333	3441.80555556	5.5	9.583333333330001	0.0	0.0	BRONZE	II	BRONZE	I	
1MALANDROVOADOR1	2	2.81318681319	267207.571429	0.5714285714289999	1.0563941553	24779860169.4	0.0068027210884399995	7	1.53055555556	154041.4	0.4	0.546327160494	5839209092.24	0.14	5	2.6113852944223566	5659678.356325129	0.5146259963785219	0.7141499299445018	37441354984895.59	0.03483910434550608	1	2.5443555600687473	5009867.299671692	0.5098162244274826	0.5590933090941674	15113869612035.812	0.027080661334217992	1	3.328093533782543	1780618.5247468208	0.5141169789892102	1.000215493639015	5207294764699.41	0.023016865931891818	1	2.940705329716036	2755136.473492519	0.5035495272331931	1.4519555854988546	5785609218262.619	0.04205198998571467	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	7024.0	32273761.0	9506.5	65763990.25	98.0	9604.0	8.0	64.0	1.0	1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	BRONZE	IV	nan	nan	
1xXhidekiXx1	14	1.7258064516099998	2552071.0	0.23809523809500002	0.0	0.0	0.0	21	1.72474463948	3493822.4150900003	0.358490566038	0.031528214883400005	616409764441.0	0.0025492040889	53	1.8091473133000002	7349219.54098	0.49180327868900003	0.0034424630638099996	3559761586300.0	0.005469195698189999	61	2.5443555600687473	5009867.299671692	0.5098162244274826	0.5590933090941674	15113869612035.812	0.027080661334217992	1	2.68716029582	950699.7241379999	0.448275862069	0.373823012052	99414322341.1	0.0231866825208	29	2.940705329716036	2755136.473492519	0.5035495272331931	1.4519555854988546	5785609218262.619	0.04205198998571467	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8639.6	4586577.04	28508.4	122543619.44	34.4	512.24	10.0	38.0	0.0	0.0	10871.6	6009162.64	14725.2	21092580.56	193.6	1659.84	7.2	61.36	0.0	0.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8463.0	1344525.0	16661.5	1653912.25	25.5	92.25	9.25	0.6875	0.0	0.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	BRONZE	III	BRONZE	IV	
20Come70Fuji	20	1.7899839790099998	2205799.65306	0.397959183673	0.14583826842	402495094371.0	0.0221672945616	98	1.57809025209	3937787.03911	0.46927374301700003	0.156154575392	5813335819320.0	0.0169695507364	179	1.5037605198700001	2211098.54167	0.416666666667	0.124961594587	1178658840490.0	0.0248538011696	24	2.5357142857099997	571929.0	0.75	0.0	0.0	0.0	4	2.91666666667	149447.0	0.5	0.0	0.0	0.0	2	2.29662100735	2759278.92982	0.508771929825	0.326285776857	2629237340640.0	0.0248163676142	57	9546.85714286	7607463.836730001	24814.428571400003	95061711.10200001	66.8571428571	1944.40816327	7.57142857143	39.387755102	0.0	0.0	10671.444444399998	6923380.91358	28527.6666667	43790180.2222	80.7777777778	3281.0617284	7.333333333330001	64.2222222222	0.0	0.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	7774.0	0.0	15256.0	0.0	65.0	0.0	8.0	0.0	0.0	0.0	9831.0	9063798.0	27113.6666667	81633970.8889	69.0	662.0	3.33333333333	22.2222222222	0.0	0.0	BRONZE	III	BRONZE	II	
20matar agr	23	3.2093216812299996	11212246.4045	0.606741573034	0.011072333431599999	1380232068870.0	0.00418335609599	89	2.29445744716	1976984.63905	0.43195266272200006	0.930727301566	839651270069.0	0.0321956277987	169	2.33442755586	2823600.0090900003	0.481818181818	0.464050738949	2369091124640.0	0.019677191495400002	110	2.10897104482	1972632.5263200002	0.447368421053	0.039223891199699996	467523696251.0	0.007646583564170001	38	2.68804926403	951795.5	0.447368421053	0.050029840449599995	88189762391.7	0.00419025251917	38	2.0533179925	1358374.2083299998	0.3125	0.483006537965	784130545911.0	0.0163928952991	48	12670.5	45964547.25	19200.3333333	84757939.2222	122.666666667	5029.88888889	0.0	0.0	0.0	0.0	11388.111111100001	27831774.5432	28582.3333333	261640441.11099997	131.0	5007.33333333	10.3333333333	284.444444444	0.444444444444	0.246913580247	11822.25	11124520.6875	22263.75	11765906.1875	145.5	1778.25	0.0	0.0	0.0	0.0	952.0	0.0	1165.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6781.33333333	22050621.5556	12595.0	82327228.6667	30.0	674.0	0.0	0.0	0.0	0.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	BRONZE	I	BRONZE	V	
20matardilmavez	5	2.426144823600935	6392711.216320839	0.5001570055893899	0.45973517513256135	17814440210014.137	0.028737735026163717	1	1.9110334110299998	555575.230769	0.38461538461499994	0.40191067026699995	96425315069.6	0.0443786982249	13	1.4791666666699999	80115.0	0.0	0.125434027778	2490708649.0	0.0	2	2.02900194072	417535.333333	0.388888888889	0.152329831535	55019926266.7	0.0987654320988	18	1.48148148148	89636.0	0.4	0.0	0.0	0.0	5	1.62820512821	195544.2	0.0	0.0105193951348	2317998799.36	0.0	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	10681.0	2647129.0	24283.0	116661601.0	166.5	1056.25	0.0	0.0	0.0	0.0	11606.0	0.0	19532.0	0.0	182.0	0.0	0.0	0.0	0.0	0.0	7053.0	0.0	12334.0	0.0	112.0	0.0	0.0	0.0	0.0	0.0	9565.0	0.0	42887.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	BRONZE	III	nan	nan	
